location,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694
timestamp,max,min,mean
20190907T0000,74.0,32.0,54.166668
20190908T0000,93.0,68.0,78.0
20190909T0000,84.0,47.0,64.916664
20190910T0000,76.0,42.0,62.0
20190911T0000,79.0,48.0,60.666668
20190912T0000,61.0,35.0,47.5
20190913T0000,79.0,49.0,62.375
20190914T0000,96.0,53.0,73.125
20190915T0000,91.0,49.0,69.708336
20190916T0000,84.0,44.0,62.875
20190917T0000,81.0,57.0,68.5
20190918T0000,93.0,40.0,65.958336
20190919T0000,83.0,32.0,60.458332
20190920T0000,75.0,27.0,53.708332
20190921T0000,72.0,38.0,56.875
20190922T0000,82.0,47.0,65.875
20190923T0000,90.0,50.0,71.333336
20190924T0000,82.0,53.0,72.375
20190925T0000,80.0,50.0,66.375
20190926T0000,83.0,58.0,70.916664
20190927T0000,78.0,52.0,69.083336
20190928T0000,83.0,46.0,64.5
20190929T0000,75.0,26.0,51.958332
20190930T0000,82.0,42.0,63.708332
20191001T0000,92.0,46.0,63.333332
20191002T0000,86.0,70.0,78.625
20191003T0000,90.0,41.0,64.791664
20191004T0000,81.0,60.0,69.458336
20191005T0000,91.0,75.0,82.75
20191006T0000,93.0,67.0,81.916664
20191007T0000,87.0,63.0,76.708336
20191008T0000,83.0,50.0,67.333336
20191009T0000,87.0,57.0,75.875
20191010T0000,81.0,54.0,70.166664
20191011T0000,77.0,51.0,61.541668
20191012T0000,75.0,52.0,64.375
20191013T0000,89.0,37.0,63.333332
20191014T0000,83.0,31.0,63.666668
20191015T0000,88.0,58.0,75.708336
20191016T0000,84.0,41.0,62.916668
20191017T0000,79.0,46.0,60.291668
20191018T0000,89.0,53.0,72.333336
20191019T0000,94.0,67.0,85.5
20191020T0000,93.0,56.0,74.416664
20191021T0000,94.0,61.0,81.041664
20191022T0000,97.0,73.0,89.416664
20191023T0000,94.0,55.0,78.625
20191024T0000,80.0,62.0,70.416664
20191025T0000,81.0,58.0,70.5
20191026T0000,86.0,53.0,68.916664
20191027T0000,93.0,57.0,69.791664
20191028T0000,94.0,86.0,90.708336
20191029T0000,93.0,82.0,87.708336
20191030T0000,92.0,75.0,83.0
20191031T0000,91.0,67.0,79.291664
20191101T0000,90.0,60.0,76.833336
20191102T0000,81.0,58.0,71.541664
20191103T0000,93.0,63.0,77.916664
20191104T0000,80.0,56.0,69.458336
20191105T0000,88.0,57.0,73.541664
20191106T0000,89.0,67.0,75.833336
20191107T0000,91.0,59.0,73.916664
20191108T0000,90.0,79.0,82.583336
20191109T0000,86.0,56.0,75.0
20191110T0000,91.0,58.0,75.0
20191111T0000,86.0,57.0,75.333336
20191112T0000,85.0,53.0,71.75
20191113T0000,95.0,59.0,77.5
20191114T0000,88.0,42.0,61.583332
20191115T0000,83.0,50.0,69.583336
20191116T0000,83.0,66.0,73.458336
20191117T0000,93.0,78.0,85.25
20191118T0000,87.0,69.0,77.833336
20191119T0000,90.0,69.0,81.166664
20191120T0000,91.0,65.0,80.666664
20191121T0000,95.0,61.0,80.125
20191122T0000,89.0,55.0,73.916664
20191123T0000,88.0,54.0,73.416664
20191124T0000,92.0,66.0,75.916664
20191125T0000,92.0,70.0,81.541664
20191126T0000,96.0,60.0,77.166664
20191127T0000,96.0,64.0,75.166664
20191128T0000,81.0,62.0,73.541664
20191129T0000,90.0,74.0,82.458336
20191130T0000,95.0,62.0,77.416664
20191201T0000,93.0,67.0,78.166664
20191202T0000,91.0,62.0,80.75
20191203T0000,93.0,58.0,77.0
20191204T0000,89.0,56.0,76.833336
20191205T0000,83.0,56.0,66.458336
20191206T0000,74.0,46.0,64.166664
20191207T0000,85.0,56.0,75.791664
20191208T0000,85.0,56.0,70.333336
20191209T0000,83.0,64.0,73.5
20191210T0000,82.0,65.0,75.083336
20191211T0000,81.0,66.0,74.333336
20191212T0000,85.0,46.0,69.458336
20191213T0000,85.0,67.0,77.0
20191214T0000,82.0,63.0,74.25
20191215T0000,76.0,60.0,67.208336
20191216T0000,96.0,56.0,74.5
20191217T0000,96.0,68.0,79.166664
20191218T0000,83.0,60.0,72.833336
20191219T0000,90.0,63.0,78.625
20191220T0000,96.0,57.0,78.625
20191221T0000,84.0,64.0,74.958336
20191222T0000,84.0,67.0,76.416664
20191223T0000,85.0,74.0,81.375
20191224T0000,83.0,71.0,76.833336
20191225T0000,94.0,74.0,81.75
20191226T0000,93.0,64.0,80.083336
20191227T0000,95.0,82.0,88.125
20191228T0000,94.0,53.0,73.0
20191229T0000,83.0,40.0,62.541668
20191230T0000,69.0,41.0,54.25
20191231T0000,89.0,50.0,70.541664
20200101T0000,86.0,64.0,76.5
20200102T0000,89.0,60.0,76.958336
20200103T0000,88.0,56.0,76.916664
20200104T0000,95.0,59.0,79.625
20200105T0000,91.0,64.0,81.416664
20200106T0000,88.0,59.0,72.583336
20200107T0000,88.0,64.0,77.75
20200108T0000,95.0,61.0,82.166664
20200109T0000,82.0,35.0,64.208336
20200110T0000,88.0,52.0,70.375
20200111T0000,90.0,63.0,80.0
20200112T0000,89.0,63.0,76.375
20200113T0000,75.0,42.0,57.375
20200114T0000,67.0,45.0,52.75
20200115T0000,67.0,45.0,58.75
20200116T0000,82.0,53.0,70.541664
20200117T0000,96.0,59.0,75.5
20200118T0000,88.0,62.0,78.166664
20200119T0000,96.0,65.0,85.083336
20200120T0000,95.0,51.0,72.125
20200121T0000,89.0,52.0,73.333336
20200122T0000,91.0,65.0,79.541664
20200123T0000,93.0,60.0,74.708336
20200124T0000,78.0,62.0,70.25
20200125T0000,86.0,60.0,77.375
20200126T0000,80.0,63.0,70.75
20200127T0000,81.0,49.0,66.333336
20200128T0000,84.0,67.0,73.875
20200129T0000,87.0,66.0,79.458336
20200130T0000,87.0,44.0,71.916664
20200131T0000,82.0,66.0,75.5
20200201T0000,88.0,55.0,76.958336
20200202T0000,82.0,72.0,76.375
20200203T0000,85.0,51.0,74.333336
20200204T0000,84.0,48.0,74.125
20200205T0000,92.0,60.0,75.541664
20200206T0000,82.0,47.0,64.541664
20200207T0000,76.0,42.0,60.25
20200208T0000,79.0,49.0,59.458332
20200209T0000,80.0,42.0,62.0
20200210T0000,77.0,57.0,67.333336
20200211T0000,80.0,62.0,72.083336
20200212T0000,79.0,59.0,69.75
20200213T0000,84.0,35.0,64.5
20200214T0000,84.0,70.0,77.541664
20200215T0000,85.0,37.0,65.583336
20200216T0000,59.0,32.0,46.75
20200217T0000,86.0,52.0,72.083336
20200218T0000,84.0,49.0,68.416664
20200219T0000,80.0,57.0,70.791664
20200220T0000,79.0,53.0,66.583336
20200221T0000,83.0,39.0,59.708332
20200222T0000,67.0,35.0,47.166668
20200223T0000,75.0,52.0,62.458332
20200224T0000,85.0,50.0,67.583336
20200225T0000,83.0,54.0,66.875
20200226T0000,89.0,67.0,79.708336
20200227T0000,89.0,50.0,74.041664
20200228T0000,93.0,30.0,57.375
20200229T0000,82.0,43.0,56.708332
20200301T0000,86.0,45.0,64.125
20200302T0000,87.0,61.0,75.208336
20200303T0000,87.0,47.0,68.625
20200304T0000,90.0,46.0,64.625
20200305T0000,81.0,45.0,69.416664
20200306T0000,82.0,63.0,73.083336
20200307T0000,84.0,54.0,70.25
20200308T0000,85.0,48.0,63.833332
20200309T0000,89.0,62.0,75.041664
20200310T0000,85.0,66.0,76.666664
20200311T0000,85.0,63.0,74.583336
20200312T0000,87.0,55.0,72.916664
20200313T0000,82.0,36.0,55.791668
20200314T0000,67.0,43.0,55.5
20200315T0000,91.0,38.0,61.375
20200316T0000,85.0,37.0,55.583332
20200317T0000,81.0,53.0,65.666664
20200318T0000,98.0,52.0,73.541664
20200319T0000,90.0,52.0,69.375
20200320T0000,88.0,59.0,74.0
20200321T0000,96.0,64.0,79.75
20200322T0000,76.0,27.0,52.583332
20200323T0000,45.0,20.0,33.291668
20200324T0000,49.0,25.0,36.041668
20200325T0000,79.0,31.0,53.125
20200326T0000,79.0,35.0,57.291668
20200327T0000,92.0,47.0,69.375
20200328T0000,79.0,54.0,68.25
20200329T0000,89.0,71.0,79.791664
20200330T0000,73.0,28.0,50.333332
20200331T0000,70.0,32.0,49.333332
20200401T0000,71.0,34.0,53.583332
20200402T0000,64.0,38.0,52.875
20200403T0000,70.0,42.0,56.208332
20200404T0000,77.0,37.0,58.625
20200405T0000,74.0,34.0,54.291668
20200406T0000,71.0,40.0,54.125
20200407T0000,68.0,29.0,51.333332
20200408T0000,61.0,33.0,47.833332
20200409T0000,63.0,37.0,49.0
20200410T0000,79.0,31.0,54.208332
20200411T0000,88.0,35.0,55.916668
20200412T0000,68.0,33.0,48.958332
20200413T0000,61.0,27.0,47.541668
20200414T0000,74.0,32.0,45.75
20200415T0000,61.0,24.0,41.166668
20200416T0000,69.0,38.0,46.875
20200417T0000,72.0,34.0,51.458332
20200418T0000,68.0,44.0,54.125
20200419T0000,86.0,41.0,62.0
20200420T0000,94.0,44.0,64.0
20200421T0000,64.0,40.0,51.166668
20200422T0000,70.0,40.0,52.958332
20200423T0000,76.0,32.0,50.791668
20200424T0000,71.0,37.0,55.416668
20200425T0000,86.0,45.0,63.083332
20200426T0000,67.0,34.0,48.875
20200427T0000,85.0,36.0,53.875
20200428T0000,92.0,58.0,76.75
20200429T0000,85.0,48.0,64.25
20200430T0000,89.0,59.0,70.25
20200501T0000,84.0,49.0,69.958336
20200502T0000,87.0,64.0,76.125
20200503T0000,90.0,38.0,64.625
20200504T0000,90.0,53.0,71.583336
20200505T0000,90.0,67.0,79.375
20200506T0000,94.0,41.0,59.458332
20200507T0000,71.0,33.0,50.166668
20200508T0000,69.0,43.0,52.333332
20200509T0000,74.0,37.0,55.25
20200510T0000,70.0,47.0,57.583332
20200511T0000,96.0,76.0,87.416664
20200512T0000,80.0,38.0,55.333332
20200513T0000,95.0,53.0,72.125
20200514T0000,95.0,57.0,76.625
20200515T0000,90.0,53.0,70.458336
20200516T0000,83.0,49.0,66.958336
20200517T0000,79.0,47.0,64.333336
20200518T0000,81.0,40.0,60.333332
20200519T0000,80.0,45.0,60.333332
20200520T0000,73.0,47.0,58.5
20200521T0000,84.0,43.0,62.25
20200522T0000,76.0,43.0,63.125
20200523T0000,86.0,69.0,78.541664
20200524T0000,84.0,45.0,62.75
20200525T0000,79.0,50.0,64.0
20200526T0000,82.0,47.0,63.458332
20200527T0000,89.0,32.0,59.166668
20200528T0000,73.0,45.0,54.791668
20200529T0000,78.0,34.0,53.416668
20200530T0000,81.0,32.0,56.0
20200531T0000,84.0,36.0,57.541668
20200601T0000,83.0,39.0,57.916668
20200602T0000,75.0,43.0,56.083332
20200603T0000,90.0,41.0,63.833332
20200604T0000,96.0,64.0,78.791664
20200605T0000,88.0,46.0,67.583336
20200606T0000,84.0,55.0,71.583336
20200607T0000,88.0,47.0,69.083336
20200608T0000,83.0,54.0,67.833336
20200609T0000,93.0,79.0,85.625
20200610T0000,96.0,73.0,85.708336
20200611T0000,93.0,52.0,73.208336
20200612T0000,85.0,35.0,59.291668
20200613T0000,91.0,56.0,76.875
20200614T0000,92.0,61.0,77.125
20200615T0000,81.0,54.0,65.708336
20200616T0000,83.0,57.0,68.75
20200617T0000,91.0,78.0,85.083336
20200618T0000,87.0,52.0,68.666664
20200619T0000,82.0,55.0,66.583336
20200620T0000,80.0,44.0,62.666668
20200621T0000,76.0,45.0,60.166668
20200622T0000,81.0,50.0,67.0
20200623T0000,87.0,39.0,62.333332
20200624T0000,84.0,34.0,56.375
20200625T0000,76.0,38.0,53.916668
20200626T0000,91.0,44.0,66.125
20200627T0000,86.0,42.0,60.208332
20200628T0000,81.0,52.0,67.416664
20200629T0000,90.0,52.0,68.5
20200630T0000,79.0,44.0,61.25
20200701T0000,79.0,40.0,61.708332
20200702T0000,85.0,57.0,69.25
20200703T0000,75.0,47.0,59.5
20200704T0000,77.0,43.0,59.25
20200705T0000,74.0,49.0,64.083336
20200706T0000,83.0,40.0,62.5
20200707T0000,74.0,35.0,55.25
20200708T0000,69.0,34.0,52.958332
20200709T0000,71.0,41.0,52.791668
20200710T0000,84.0,47.0,59.625
20200711T0000,93.0,50.0,70.125
20200712T0000,85.0,34.0,56.875
20200713T0000,81.0,38.0,57.791668
20200714T0000,80.0,39.0,56.083332
20200715T0000,85.0,57.0,72.75
20200716T0000,92.0,61.0,77.291664
20200717T0000,92.0,59.0,75.5
20200718T0000,82.0,44.0,62.083332
20200719T0000,70.0,41.0,55.208332
20200720T0000,74.0,33.0,53.041668
20200721T0000,86.0,47.0,66.166664
20200722T0000,80.0,50.0,64.166664
20200723T0000,76.0,40.0,56.166668
20200724T0000,77.0,43.0,60.875
20200725T0000,81.0,40.0,59.875
20200726T0000,74.0,50.0,61.458332
20200727T0000,84.0,35.0,58.916668
20200728T0000,73.0,54.0,61.833332
20200729T0000,74.0,38.0,56.458332
20200730T0000,77.0,38.0,56.0
20200731T0000,72.0,35.0,55.083332
20200801T0000,72.0,42.0,55.25
20200802T0000,88.0,66.0,77.208336
20200803T0000,93.0,68.0,80.791664
20200804T0000,92.0,57.0,75.708336
20200805T0000,85.0,38.0,62.208332
20200806T0000,80.0,53.0,65.875
20200807T0000,84.0,49.0,67.791664
20200808T0000,90.0,37.0,61.125
20200809T0000,70.0,43.0,56.25
20200810T0000,79.0,39.0,58.75
20200811T0000,82.0,38.0,59.25
20200812T0000,76.0,39.0,55.916668
20200813T0000,80.0,39.0,53.375
20200814T0000,84.0,62.0,73.583336
20200815T0000,90.0,46.0,66.333336
20200816T0000,85.0,37.0,66.583336
20200817T0000,96.0,49.0,72.416664
20200818T0000,79.0,54.0,67.708336
20200819T0000,86.0,44.0,63.666668
20200820T0000,85.0,35.0,58.833332
20200821T0000,74.0,30.0,55.625
20200822T0000,86.0,50.0,66.625
20200823T0000,71.0,46.0,58.333332
20200824T0000,71.0,39.0,54.875
20200825T0000,74.0,37.0,53.625
20200826T0000,81.0,40.0,55.875
20200827T0000,78.0,43.0,60.708332
20200828T0000,91.0,52.0,74.208336
20200829T0000,88.0,63.0,80.458336
20200830T0000,90.0,71.0,84.458336
20200831T0000,92.0,55.0,73.958336
20200901T0000,92.0,62.0,76.0
20200902T0000,83.0,49.0,65.708336
20200903T0000,75.0,43.0,59.5
20200904T0000,81.0,40.0,59.708332
20200905T0000,69.0,41.0,56.166668
20200906T0000,81.0,47.0,63.166668
20200907T0000,78.0,42.0,62.458332
20200908T0000,80.0,48.0,63.25
20200909T0000,83.0,42.0,60.583332
20200910T0000,85.0,45.0,59.666668
20200911T0000,92.0,51.0,70.5
20200912T0000,86.0,46.0,64.625
20200913T0000,73.0,45.0,59.5
20200914T0000,80.0,42.0,61.416668
20200915T0000,77.0,36.0,55.291668
20200916T0000,66.0,32.0,51.166668
20200917T0000,93.0,41.0,67.166664
20200918T0000,83.0,53.0,66.958336
20200919T0000,80.0,50.0,66.208336
20200920T0000,96.0,37.0,70.458336
20200921T0000,87.0,50.0,67.125
20200922T0000,75.0,45.0,61.0
20200923T0000,84.0,50.0,67.0
20200924T0000,93.0,46.0,65.208336
20200925T0000,85.0,53.0,69.75
20200926T0000,80.0,70.0,76.083336
20200927T0000,80.0,46.0,68.583336
20200928T0000,81.0,49.0,69.083336
20200929T0000,83.0,61.0,72.208336
20200930T0000,86.0,52.0,69.125
20201001T0000,87.0,47.0,72.291664
20201002T0000,90.0,58.0,77.083336
20201003T0000,90.0,49.0,67.625
20201004T0000,78.0,46.0,61.125
20201005T0000,82.0,57.0,69.625
20201006T0000,87.0,55.0,68.708336
20201007T0000,83.0,69.0,76.291664
20201008T0000,80.0,53.0,68.958336
20201009T0000,82.0,60.0,70.333336
20201010T0000,92.0,71.0,79.666664
20201011T0000,82.0,56.0,73.041664
20201012T0000,85.0,57.0,69.083336
20201013T0000,77.0,46.0,63.166668
20201014T0000,83.0,48.0,69.25
20201015T0000,93.0,69.0,83.125
20201016T0000,95.0,70.0,85.458336
20201017T0000,87.0,54.0,71.333336
20201018T0000,81.0,50.0,66.25
20201019T0000,80.0,50.0,66.833336
20201020T0000,86.0,42.0,64.583336
20201021T0000,77.0,21.0,52.25
20201022T0000,87.0,48.0,61.208332
20201023T0000,96.0,71.0,85.333336
20201024T0000,89.0,55.0,74.25
20201025T0000,95.0,42.0,65.791664
20201026T0000,84.0,71.0,77.916664
20201027T0000,86.0,51.0,68.0
20201028T0000,72.0,50.0,63.541668
20201029T0000,83.0,63.0,72.208336
20201030T0000,87.0,60.0,72.958336
20201031T0000,97.0,58.0,77.958336
20201101T0000,86.0,40.0,65.541664
20201102T0000,78.0,55.0,67.375
20201103T0000,85.0,67.0,78.625
20201104T0000,86.0,61.0,75.291664
20201105T0000,91.0,58.0,77.541664
20201106T0000,90.0,65.0,79.375
20201107T0000,92.0,52.0,70.916664
20201108T0000,78.0,51.0,65.583336
20201109T0000,89.0,53.0,64.875
20201110T0000,89.0,61.0,74.125
20201111T0000,91.0,63.0,79.166664
20201112T0000,88.0,61.0,79.083336
20201113T0000,86.0,54.0,70.0
20201114T0000,80.0,54.0,69.666664
20201115T0000,83.0,46.0,65.875
20201116T0000,85.0,64.0,73.958336
20201117T0000,80.0,60.0,69.625
20201118T0000,81.0,52.0,63.041668
20201119T0000,85.0,50.0,70.833336
20201120T0000,91.0,58.0,75.916664
20201121T0000,88.0,51.0,66.375
20201122T0000,52.0,35.0,46.166668
20201123T0000,65.0,46.0,56.708332
20201124T0000,92.0,57.0,72.5
20201125T0000,80.0,57.0,69.25
20201126T0000,75.0,52.0,67.041664
20201127T0000,75.0,47.0,63.208332
20201128T0000,84.0,52.0,68.666664
20201129T0000,95.0,63.0,81.25
20201130T0000,89.0,58.0,72.666664
20201201T0000,91.0,67.0,83.833336
20201202T0000,94.0,70.0,84.416664
20201203T0000,88.0,56.0,69.041664
20201204T0000,93.0,61.0,77.208336
20201205T0000,91.0,65.0,83.25
20201206T0000,94.0,72.0,84.0
20201207T0000,92.0,68.0,81.75
20201208T0000,90.0,50.0,72.708336
20201209T0000,91.0,73.0,84.458336
20201210T0000,96.0,64.0,82.75
20201211T0000,87.0,49.0,75.041664
20201212T0000,90.0,73.0,81.166664
20201213T0000,92.0,72.0,82.833336
20201214T0000,94.0,47.0,72.958336
20201215T0000,91.0,72.0,81.375
20201216T0000,97.0,67.0,84.291664
20201217T0000,94.0,70.0,81.125
20201218T0000,90.0,64.0,79.541664
20201219T0000,93.0,57.0,75.916664
20201220T0000,93.0,76.0,84.75
20201221T0000,90.0,59.0,78.125
20201222T0000,78.0,65.0,71.125
20201223T0000,89.0,56.0,70.791664
20201224T0000,89.0,58.0,72.125
20201225T0000,91.0,71.0,81.708336
20201226T0000,95.0,62.0,77.791664
20201227T0000,74.0,30.0,58.083332
20201228T0000,85.0,57.0,71.833336
20201229T0000,79.0,58.0,69.541664
20201230T0000,87.0,66.0,76.416664
20201231T0000,89.0,54.0,70.791664
