timestamp,max,min,mean
20111106T0000,99.0,66.0,88.208336
20111107T0000,98.0,78.0,91.958336
20111108T0000,97.0,61.0,83.125
20111109T0000,100.0,58.0,84.291664
20111110T0000,99.0,61.0,87.041664
20111111T0000,100.0,62.0,87.458336
20111112T0000,100.0,56.0,81.5
20111113T0000,100.0,61.0,86.625
20111114T0000,97.0,48.0,79.625
20111115T0000,98.0,48.0,77.791664
20111116T0000,97.0,44.0,73.625
20111117T0000,86.0,47.0,70.333336
20111118T0000,99.0,60.0,77.583336
20111119T0000,100.0,47.0,72.791664
20111120T0000,84.0,49.0,69.5
20111121T0000,97.0,54.0,77.583336
20111122T0000,100.0,55.0,81.791664
20111123T0000,100.0,63.0,88.375
20111124T0000,99.0,59.0,86.375
20111125T0000,98.0,46.0,78.875
20111126T0000,95.0,65.0,83.625
20111127T0000,98.0,60.0,83.958336
20111128T0000,100.0,72.0,89.375
20111129T0000,96.0,56.0,81.375
20111130T0000,97.0,80.0,88.583336
20111201T0000,97.0,58.0,82.708336
20111202T0000,98.0,70.0,91.625
20111203T0000,98.0,60.0,86.458336
20111204T0000,96.0,88.0,93.416664
20111205T0000,95.0,79.0,87.583336
20111206T0000,95.0,86.0,91.25
20111207T0000,95.0,86.0,91.25
20111208T0000,96.0,79.0,90.708336
20111209T0000,96.0,82.0,90.25
20111210T0000,98.0,93.0,96.208336
20111211T0000,98.0,81.0,91.958336
20111212T0000,98.0,84.0,90.833336
20111213T0000,96.0,60.0,81.25
20111214T0000,95.0,75.0,84.458336
20111215T0000,92.0,84.0,86.875
20111216T0000,92.0,81.0,87.625
20111217T0000,100.0,83.0,92.583336
20111218T0000,96.0,82.0,93.083336
20111219T0000,97.0,74.0,88.708336
20111220T0000,98.0,81.0,92.458336
20111221T0000,98.0,88.0,94.666664
20111222T0000,98.0,94.0,96.541664
20111223T0000,99.0,93.0,96.75
20111224T0000,99.0,85.0,94.083336
20111225T0000,96.0,72.0,88.166664
20111226T0000,94.0,68.0,82.958336
20111227T0000,99.0,77.0,91.625
20111228T0000,98.0,66.0,88.375
20111229T0000,98.0,76.0,89.833336
20111230T0000,98.0,85.0,95.5
20111231T0000,100.0,95.0,97.083336
20120101T0000,100.0,92.0,97.916664
20120102T0000,100.0,92.0,96.083336
20120103T0000,100.0,73.0,90.375
20120104T0000,100.0,78.0,93.958336
20120105T0000,99.0,88.0,93.5
20120106T0000,96.0,91.0,94.0
20120107T0000,100.0,87.0,95.25
20120108T0000,100.0,88.0,96.291664
20120109T0000,98.0,77.0,92.916664
20120110T0000,98.0,86.0,94.291664
20120111T0000,96.0,71.0,91.416664
20120112T0000,98.0,61.0,86.916664
20120113T0000,97.0,82.0,88.291664
20120114T0000,97.0,74.0,89.25
20120115T0000,98.0,64.0,87.041664
20120116T0000,94.0,55.0,81.375
20120117T0000,95.0,55.0,78.333336
20120118T0000,91.0,53.0,77.333336
20120119T0000,100.0,81.0,93.416664
20120120T0000,100.0,82.0,93.0
20120121T0000,99.0,89.0,94.625
20120122T0000,100.0,82.0,94.958336
20120123T0000,98.0,79.0,92.458336
20120124T0000,96.0,65.0,86.083336
20120125T0000,94.0,75.0,88.5
20120126T0000,96.0,64.0,85.166664
20120127T0000,99.0,85.0,91.125
20120128T0000,95.0,66.0,83.208336
20120129T0000,96.0,76.0,90.541664
20120130T0000,95.0,59.0,84.833336
20120131T0000,95.0,76.0,89.041664
20120201T0000,94.0,71.0,84.958336
20120202T0000,86.0,77.0,81.791664
20120203T0000,88.0,66.0,80.333336
20120204T0000,90.0,66.0,81.083336
20120205T0000,90.0,63.0,81.375
20120206T0000,90.0,69.0,81.916664
20120207T0000,87.0,73.0,81.708336
20120208T0000,92.0,79.0,86.75
20120209T0000,92.0,59.0,81.583336
20120210T0000,92.0,80.0,86.208336
20120211T0000,88.0,75.0,81.541664
20120212T0000,92.0,72.0,84.541664
20120213T0000,93.0,57.0,81.5
20120214T0000,98.0,72.0,88.25
20120215T0000,100.0,94.0,97.416664
20120216T0000,99.0,73.0,91.458336
20120217T0000,96.0,77.0,89.416664
20120218T0000,99.0,72.0,89.916664
20120219T0000,97.0,63.0,87.208336
20120220T0000,100.0,65.0,86.208336
20120221T0000,96.0,51.0,77.875
20120222T0000,100.0,52.0,77.708336
20120223T0000,99.0,66.0,85.958336
20120224T0000,99.0,69.0,89.75
20120225T0000,100.0,77.0,92.5
20120226T0000,100.0,57.0,80.875
20120227T0000,96.0,50.0,76.083336
20120228T0000,97.0,55.0,78.416664
20120229T0000,100.0,70.0,87.875
20120301T0000,100.0,60.0,88.041664
20120302T0000,100.0,58.0,84.875
20120303T0000,97.0,57.0,80.5
20120304T0000,98.0,69.0,86.166664
20120305T0000,97.0,57.0,79.833336
20120306T0000,88.0,64.0,78.166664
20120307T0000,96.0,59.0,77.666664
20120308T0000,96.0,57.0,79.25
20120309T0000,100.0,55.0,77.375
20120310T0000,93.0,49.0,74.583336
20120311T0000,99.0,86.0,93.583336
20120312T0000,97.0,68.0,86.708336
20120313T0000,98.0,68.0,87.291664
20120314T0000,99.0,63.0,86.666664
20120315T0000,98.0,50.0,77.291664
20120316T0000,87.0,43.0,66.208336
20120317T0000,98.0,43.0,71.916664
20120318T0000,98.0,70.0,89.625
20120319T0000,96.0,75.0,89.708336
20120320T0000,100.0,53.0,79.833336
20120321T0000,100.0,53.0,80.125
20120322T0000,99.0,50.0,76.875
20120323T0000,95.0,51.0,72.5
20120324T0000,99.0,51.0,76.625
20120325T0000,98.0,49.0,77.25
20120326T0000,99.0,48.0,76.916664
20120327T0000,100.0,51.0,77.875
20120328T0000,99.0,51.0,76.041664
20120329T0000,100.0,39.0,70.25
20120330T0000,86.0,70.0,76.791664
20120331T0000,92.0,59.0,74.916664
20120401T0000,89.0,48.0,69.25
20120402T0000,89.0,47.0,66.875
20120403T0000,97.0,54.0,78.458336
20120404T0000,97.0,76.0,87.041664
20120405T0000,97.0,83.0,91.083336
20120406T0000,97.0,73.0,86.0
20120407T0000,99.0,60.0,78.291664
20120408T0000,92.0,51.0,68.416664
20120409T0000,87.0,65.0,75.833336
20120410T0000,96.0,45.0,75.541664
20120411T0000,96.0,55.0,79.291664
20120412T0000,95.0,71.0,82.875
20120413T0000,95.0,50.0,72.125
20120414T0000,96.0,57.0,84.166664
20120415T0000,96.0,88.0,93.166664
20120416T0000,95.0,62.0,78.25
20120417T0000,87.0,49.0,65.625
20120418T0000,93.0,50.0,75.75
20120419T0000,96.0,71.0,83.416664
20120420T0000,96.0,59.0,81.041664
20120421T0000,94.0,73.0,84.041664
20120422T0000,94.0,70.0,82.75
20120423T0000,95.0,52.0,78.833336
20120424T0000,93.0,72.0,84.791664
20120425T0000,95.0,47.0,74.458336
20120426T0000,91.0,53.0,71.541664
20120427T0000,96.0,52.0,73.958336
20120428T0000,96.0,46.0,71.541664
20120429T0000,98.0,60.0,82.416664
20120430T0000,97.0,58.0,76.333336
20120501T0000,98.0,56.0,81.041664
20120502T0000,97.0,66.0,86.0
20120503T0000,94.0,50.0,71.583336
20120504T0000,100.0,48.0,70.625
20120505T0000,93.0,65.0,79.833336
20120506T0000,98.0,69.0,84.041664
20120507T0000,94.0,63.0,76.333336
20120508T0000,100.0,49.0,82.333336
20120509T0000,100.0,66.0,87.916664
20120510T0000,98.0,51.0,76.708336
20120511T0000,94.0,49.0,72.666664
20120512T0000,98.0,78.0,89.416664
20120513T0000,91.0,55.0,70.416664
20120514T0000,100.0,49.0,70.25
20120515T0000,93.0,61.0,81.166664
20120516T0000,99.0,74.0,86.458336
20120517T0000,99.0,42.0,67.708336
20120518T0000,95.0,72.0,86.125
20120519T0000,99.0,55.0,77.541664
20120520T0000,99.0,55.0,77.041664
20120521T0000,98.0,72.0,86.208336
20120522T0000,98.0,65.0,85.208336
20120523T0000,97.0,80.0,89.25
20120524T0000,100.0,63.0,83.208336
20120525T0000,98.0,51.0,74.125
20120526T0000,100.0,49.0,74.333336
20120527T0000,100.0,55.0,76.0
20120528T0000,100.0,51.0,75.791664
20120529T0000,95.0,51.0,71.25
20120530T0000,100.0,54.0,78.541664
20120531T0000,99.0,66.0,83.708336
20120601T0000,100.0,71.0,85.958336
20120602T0000,99.0,60.0,79.25
20120603T0000,97.0,77.0,90.125
20120604T0000,95.0,65.0,80.0
20120605T0000,97.0,60.0,79.541664
20120606T0000,99.0,63.0,85.75
20120607T0000,98.0,59.0,83.875
20120608T0000,99.0,76.0,88.5
20120609T0000,91.0,55.0,73.583336
20120610T0000,95.0,69.0,81.0
20120611T0000,99.0,69.0,87.541664
20120612T0000,100.0,82.0,90.541664
20120613T0000,99.0,78.0,88.375
20120614T0000,97.0,55.0,76.5
20120615T0000,99.0,52.0,76.416664
20120616T0000,99.0,50.0,75.5
20120617T0000,100.0,67.0,83.833336
20120618T0000,98.0,57.0,81.958336
20120619T0000,100.0,67.0,85.166664
20120620T0000,100.0,84.0,92.375
20120621T0000,98.0,58.0,84.416664
20120622T0000,94.0,53.0,72.708336
20120623T0000,100.0,57.0,75.5
20120624T0000,100.0,60.0,79.708336
20120625T0000,95.0,66.0,83.666664
20120626T0000,100.0,69.0,87.583336
20120627T0000,99.0,66.0,84.541664
20120628T0000,99.0,61.0,81.0
20120629T0000,95.0,52.0,74.791664
20120630T0000,100.0,63.0,83.25
20120701T0000,98.0,93.0,95.541664
20120702T0000,98.0,92.0,94.541664
20120703T0000,100.0,75.0,88.458336
20120704T0000,98.0,61.0,82.125
20120705T0000,100.0,63.0,82.333336
20120706T0000,99.0,71.0,88.458336
20120707T0000,99.0,58.0,80.125
20120708T0000,97.0,71.0,85.375
20120709T0000,97.0,62.0,78.791664
20120710T0000,100.0,66.0,81.875
20120711T0000,98.0,63.0,83.208336
20120712T0000,91.0,66.0,77.958336
20120713T0000,98.0,67.0,85.166664
20120714T0000,94.0,60.0,78.208336
20120715T0000,95.0,79.0,85.333336
20120716T0000,95.0,60.0,79.75
20120717T0000,99.0,64.0,80.083336
20120718T0000,99.0,59.0,78.125
20120719T0000,95.0,62.0,77.875
20120720T0000,98.0,77.0,88.791664
20120721T0000,98.0,77.0,86.541664
20120722T0000,97.0,60.0,79.5
20120723T0000,94.0,57.0,76.375
20120724T0000,100.0,61.0,80.333336
20120725T0000,99.0,54.0,75.958336
20120726T0000,100.0,50.0,75.416664
20120727T0000,100.0,46.0,73.5
20120728T0000,99.0,78.0,87.041664
20120729T0000,98.0,62.0,83.041664
20120730T0000,100.0,56.0,75.541664
20120731T0000,96.0,60.0,75.375
20120801T0000,100.0,54.0,79.625
20120802T0000,98.0,63.0,83.333336
20120803T0000,98.0,60.0,78.833336
20120804T0000,95.0,55.0,77.541664
20120805T0000,99.0,79.0,87.458336
20120806T0000,98.0,66.0,86.375
20120807T0000,95.0,61.0,78.541664
20120808T0000,100.0,62.0,81.208336
20120809T0000,100.0,59.0,78.166664
20120810T0000,100.0,61.0,81.541664
20120811T0000,100.0,60.0,81.125
20120812T0000,97.0,58.0,82.0
20120813T0000,98.0,65.0,82.958336
20120814T0000,100.0,55.0,77.125
20120815T0000,99.0,49.0,77.875
20120816T0000,98.0,60.0,78.916664
20120817T0000,100.0,55.0,79.333336
20120818T0000,99.0,50.0,77.291664
20120819T0000,100.0,46.0,76.833336
20120820T0000,95.0,53.0,76.166664
20120821T0000,100.0,47.0,73.958336
20120822T0000,96.0,62.0,80.291664
20120823T0000,100.0,68.0,86.541664
20120824T0000,99.0,73.0,89.0
20120825T0000,97.0,63.0,84.541664
20120826T0000,93.0,63.0,80.0
20120827T0000,93.0,54.0,75.083336
20120828T0000,97.0,56.0,75.666664
20120829T0000,97.0,55.0,74.583336
20120830T0000,96.0,65.0,82.208336
20120831T0000,96.0,74.0,86.291664
20120901T0000,97.0,88.0,92.75
20120902T0000,96.0,77.0,88.291664
20120903T0000,98.0,70.0,85.75
20120904T0000,94.0,66.0,82.208336
20120905T0000,98.0,69.0,83.333336
20120906T0000,100.0,67.0,85.625
20120907T0000,98.0,56.0,81.375
20120908T0000,100.0,48.0,79.583336
20120909T0000,100.0,51.0,79.791664
20120910T0000,95.0,45.0,70.833336
20120911T0000,97.0,62.0,82.5
20120912T0000,98.0,54.0,83.541664
20120913T0000,89.0,60.0,74.166664
20120914T0000,90.0,58.0,74.541664
20120915T0000,100.0,71.0,83.791664
20120916T0000,100.0,63.0,85.208336
20120917T0000,98.0,58.0,78.791664
20120918T0000,100.0,54.0,85.208336
20120919T0000,98.0,59.0,74.416664
20120920T0000,98.0,52.0,70.5
20120921T0000,98.0,50.0,76.25
20120922T0000,98.0,90.0,94.958336
20120923T0000,97.0,62.0,83.25
20120924T0000,97.0,69.0,87.75
20120925T0000,97.0,50.0,82.083336
20120926T0000,98.0,73.0,90.708336
20120927T0000,98.0,60.0,83.958336
20120928T0000,99.0,56.0,78.083336
20120929T0000,96.0,65.0,84.875
20120930T0000,95.0,70.0,82.916664
20121001T0000,99.0,77.0,88.916664
20121002T0000,99.0,55.0,79.208336
20121003T0000,93.0,60.0,78.875
20121004T0000,96.0,60.0,83.583336
20121005T0000,97.0,60.0,80.625
20121006T0000,94.0,48.0,75.416664
20121007T0000,99.0,83.0,90.375
20121008T0000,98.0,75.0,91.75
20121009T0000,98.0,93.0,96.25
20121010T0000,98.0,94.0,96.25
20121011T0000,98.0,69.0,87.208336
20121012T0000,98.0,85.0,91.208336
20121013T0000,97.0,60.0,80.083336
20121014T0000,96.0,53.0,78.625
20121015T0000,96.0,67.0,82.708336
20121016T0000,96.0,52.0,75.875
20121017T0000,95.0,54.0,77.333336
20121018T0000,97.0,60.0,81.958336
20121019T0000,100.0,57.0,82.708336
20121020T0000,100.0,54.0,80.5
20121021T0000,98.0,62.0,81.291664
20121022T0000,100.0,58.0,84.875
20121023T0000,100.0,57.0,85.875
20121024T0000,99.0,62.0,87.375
20121025T0000,100.0,63.0,86.666664
20121026T0000,98.0,69.0,86.833336
20121027T0000,97.0,91.0,94.333336
20121028T0000,99.0,84.0,91.25
20121029T0000,100.0,61.0,81.458336
20121030T0000,99.0,54.0,81.541664
20121031T0000,96.0,59.0,81.75
20121101T0000,98.0,54.0,83.791664
20121102T0000,100.0,75.0,89.166664
20121103T0000,99.0,52.0,81.166664
20121104T0000,98.0,76.0,91.5
20121105T0000,95.0,72.0,87.75
20121106T0000,95.0,78.0,87.083336
20121107T0000,88.0,76.0,83.041664
20121108T0000,93.0,60.0,77.5
20121109T0000,100.0,65.0,85.583336
20121110T0000,98.0,84.0,94.125
20121111T0000,98.0,92.0,96.083336
20121112T0000,97.0,81.0,91.833336
20121113T0000,96.0,86.0,93.083336
20121114T0000,100.0,82.0,93.25
20121115T0000,100.0,68.0,89.458336
20121116T0000,97.0,57.0,84.125
20121117T0000,93.0,60.0,79.625
20121118T0000,89.0,57.0,76.583336
20121119T0000,99.0,65.0,81.0
20121120T0000,100.0,63.0,86.416664
20121121T0000,96.0,61.0,85.333336
20121122T0000,98.0,81.0,90.875
20121123T0000,96.0,68.0,84.75
20121124T0000,92.0,60.0,79.75
20121125T0000,98.0,79.0,90.125
20121126T0000,98.0,94.0,96.541664
20121127T0000,98.0,88.0,94.458336
20121128T0000,97.0,92.0,94.875
20121129T0000,97.0,82.0,93.25
20121130T0000,96.0,72.0,85.583336
20121201T0000,93.0,64.0,82.166664
20121202T0000,100.0,76.0,91.291664
20121203T0000,99.0,64.0,90.791664
20121204T0000,100.0,86.0,96.25
20121205T0000,98.0,83.0,92.541664
20121206T0000,97.0,80.0,89.666664
20121207T0000,97.0,67.0,90.875
20121208T0000,96.0,80.0,92.541664
20121209T0000,97.0,75.0,91.458336
20121210T0000,98.0,94.0,96.5
20121211T0000,95.0,79.0,90.0
20121212T0000,96.0,78.0,91.666664
20121213T0000,98.0,66.0,88.375
20121214T0000,99.0,80.0,94.666664
20121215T0000,100.0,84.0,95.75
20121216T0000,100.0,90.0,96.916664
20121217T0000,99.0,88.0,94.916664
20121218T0000,99.0,85.0,94.25
20121219T0000,100.0,77.0,90.791664
20121220T0000,97.0,67.0,89.208336
20121221T0000,98.0,90.0,94.666664
20121222T0000,96.0,76.0,89.333336
20121223T0000,97.0,69.0,87.666664
20121224T0000,98.0,74.0,91.25
20121225T0000,98.0,70.0,88.791664
20121226T0000,98.0,78.0,88.916664
20121227T0000,95.0,85.0,90.875
20121228T0000,96.0,75.0,90.0
20121229T0000,98.0,67.0,87.5
20121230T0000,97.0,74.0,87.0
20121231T0000,97.0,70.0,85.75
20130101T0000,97.0,69.0,91.0
20130102T0000,97.0,78.0,88.375
20130103T0000,97.0,72.0,87.166664
20130104T0000,98.0,90.0,94.583336
20130105T0000,97.0,91.0,95.125
20130106T0000,96.0,84.0,93.333336
20130107T0000,100.0,79.0,92.583336
20130108T0000,96.0,61.0,83.25
20130109T0000,91.0,62.0,76.958336
20130110T0000,97.0,83.0,92.333336
20130111T0000,97.0,81.0,92.333336
20130112T0000,95.0,70.0,86.375
20130113T0000,100.0,71.0,87.041664
20130114T0000,94.0,70.0,86.083336
20130115T0000,97.0,85.0,90.958336
20130116T0000,95.0,66.0,84.958336
20130117T0000,98.0,77.0,87.791664
20130118T0000,92.0,74.0,85.833336
20130119T0000,94.0,81.0,90.416664
20130120T0000,100.0,77.0,89.625
20130121T0000,100.0,72.0,90.166664
20130122T0000,100.0,75.0,88.958336
20130123T0000,99.0,73.0,90.75
20130124T0000,97.0,75.0,91.833336
20130125T0000,94.0,69.0,88.208336
20130126T0000,96.0,71.0,87.333336
20130127T0000,100.0,64.0,90.25
20130128T0000,100.0,72.0,91.166664
20130129T0000,100.0,80.0,94.5
20130130T0000,100.0,77.0,97.666664
20130131T0000,100.0,62.0,89.583336
20130201T0000,100.0,87.0,95.75
20130202T0000,98.0,76.0,89.125
20130203T0000,96.0,64.0,81.791664
20130204T0000,99.0,86.0,93.958336
20130205T0000,99.0,76.0,92.333336
20130206T0000,97.0,89.0,93.5
20130207T0000,99.0,76.0,91.291664
20130208T0000,96.0,78.0,89.708336
20130209T0000,97.0,71.0,83.0
20130210T0000,97.0,63.0,85.333336
20130211T0000,96.0,75.0,89.291664
20130212T0000,97.0,77.0,88.833336
20130213T0000,92.0,70.0,83.291664
20130214T0000,98.0,64.0,85.958336
20130215T0000,98.0,84.0,92.458336
20130216T0000,97.0,67.0,86.583336
20130217T0000,97.0,76.0,88.375
20130218T0000,97.0,68.0,87.25
20130219T0000,96.0,60.0,78.958336
20130220T0000,100.0,72.0,86.041664
20130221T0000,88.0,67.0,81.541664
20130222T0000,91.0,69.0,82.208336
20130223T0000,91.0,69.0,84.416664
20130224T0000,98.0,65.0,81.791664
20130225T0000,99.0,58.0,80.416664
20130226T0000,100.0,64.0,86.958336
20130227T0000,97.0,70.0,90.25
20130228T0000,100.0,61.0,84.916664
20130301T0000,96.0,67.0,85.541664
20130302T0000,96.0,62.0,83.0
20130303T0000,100.0,57.0,81.0
20130304T0000,99.0,52.0,81.75
20130305T0000,97.0,46.0,73.75
20130306T0000,98.0,52.0,74.291664
20130307T0000,96.0,53.0,79.875
20130308T0000,98.0,56.0,84.833336
20130309T0000,95.0,61.0,80.041664
20130310T0000,98.0,57.0,81.166664
20130311T0000,98.0,71.0,85.666664
20130312T0000,97.0,72.0,86.166664
20130313T0000,92.0,65.0,75.833336
20130314T0000,73.0,49.0,60.291668
20130315T0000,72.0,36.0,56.083332
20130316T0000,83.0,31.0,56.375
20130317T0000,91.0,43.0,69.083336
20130318T0000,96.0,68.0,85.291664
20130319T0000,95.0,49.0,80.416664
20130320T0000,97.0,69.0,84.416664
20130321T0000,95.0,51.0,75.625
20130322T0000,96.0,56.0,76.958336
20130323T0000,100.0,54.0,82.291664
20130324T0000,98.0,55.0,74.75
20130325T0000,94.0,61.0,79.833336
20130326T0000,96.0,67.0,85.958336
20130327T0000,96.0,52.0,76.125
20130328T0000,98.0,65.0,88.166664
20130329T0000,96.0,41.0,75.75
20130330T0000,97.0,76.0,89.958336
20130331T0000,95.0,65.0,81.0
20130401T0000,100.0,40.0,75.291664
20130402T0000,98.0,46.0,74.333336
20130403T0000,98.0,50.0,76.958336
20130404T0000,98.0,49.0,73.833336
20130405T0000,97.0,55.0,73.75
20130406T0000,93.0,51.0,70.916664
20130407T0000,90.0,55.0,74.0
20130408T0000,95.0,55.0,78.0
20130409T0000,97.0,74.0,85.041664
20130410T0000,91.0,54.0,74.708336
20130411T0000,98.0,73.0,89.208336
20130412T0000,97.0,57.0,81.083336
20130413T0000,89.0,49.0,72.208336
20130414T0000,88.0,43.0,67.041664
20130415T0000,92.0,43.0,66.083336
20130416T0000,92.0,54.0,71.125
20130417T0000,94.0,52.0,71.125
20130418T0000,95.0,57.0,73.708336
20130419T0000,98.0,78.0,87.083336
20130420T0000,97.0,87.0,92.916664
20130421T0000,97.0,83.0,91.125
20130422T0000,97.0,70.0,83.333336
20130423T0000,86.0,62.0,70.708336
20130424T0000,100.0,53.0,71.25
20130425T0000,92.0,50.0,69.958336
20130426T0000,98.0,49.0,75.625
20130427T0000,98.0,90.0,94.291664
20130428T0000,95.0,70.0,83.791664
20130429T0000,98.0,72.0,87.166664
20130430T0000,98.0,71.0,90.458336
20130501T0000,100.0,70.0,85.958336
20130502T0000,97.0,60.0,83.083336
20130503T0000,98.0,83.0,92.0
20130504T0000,99.0,81.0,90.5
20130505T0000,100.0,58.0,79.916664
20130506T0000,100.0,59.0,80.541664
20130507T0000,98.0,51.0,78.5
20130508T0000,100.0,50.0,70.0
20130509T0000,95.0,63.0,77.666664
20130510T0000,99.0,59.0,78.25
20130511T0000,93.0,72.0,82.75
20130512T0000,93.0,60.0,81.0
20130513T0000,89.0,66.0,75.25
20130514T0000,94.0,61.0,76.208336
20130515T0000,98.0,63.0,87.333336
20130516T0000,98.0,76.0,91.083336
20130517T0000,97.0,74.0,87.708336
20130518T0000,99.0,47.0,70.125
20130519T0000,97.0,59.0,84.75
20130520T0000,92.0,59.0,75.833336
20130521T0000,97.0,77.0,86.875
20130522T0000,98.0,90.0,94.041664
20130523T0000,97.0,61.0,85.25
20130524T0000,91.0,55.0,68.916664
20130525T0000,92.0,61.0,71.333336
20130526T0000,95.0,55.0,77.791664
20130527T0000,96.0,57.0,73.208336
20130528T0000,96.0,57.0,79.166664
20130529T0000,95.0,60.0,78.5
20130530T0000,100.0,57.0,71.291664
20130531T0000,98.0,75.0,92.291664
20130601T0000,98.0,92.0,94.708336
20130602T0000,98.0,54.0,77.041664
20130603T0000,82.0,54.0,72.25
20130604T0000,100.0,62.0,79.166664
20130605T0000,98.0,54.0,76.333336
20130606T0000,100.0,47.0,73.791664
20130607T0000,100.0,48.0,73.875
20130608T0000,100.0,48.0,72.333336
20130609T0000,96.0,58.0,82.125
20130610T0000,96.0,80.0,85.875
20130611T0000,96.0,61.0,78.833336
20130612T0000,100.0,61.0,77.958336
20130613T0000,100.0,54.0,78.291664
20130614T0000,96.0,63.0,80.0
20130615T0000,93.0,54.0,73.083336
20130616T0000,94.0,55.0,73.583336
20130617T0000,100.0,47.0,73.833336
20130618T0000,100.0,46.0,72.25
20130619T0000,100.0,44.0,72.25
20130620T0000,100.0,77.0,90.375
20130621T0000,100.0,61.0,78.125
20130622T0000,100.0,63.0,78.666664
20130623T0000,92.0,61.0,73.666664
20130624T0000,95.0,71.0,82.541664
20130625T0000,95.0,62.0,77.458336
20130626T0000,82.0,51.0,66.916664
20130627T0000,81.0,63.0,73.791664
20130628T0000,90.0,53.0,68.708336
20130629T0000,100.0,79.0,91.083336
20130630T0000,97.0,59.0,77.458336
20130701T0000,100.0,52.0,72.875
20130702T0000,100.0,46.0,70.708336
20130703T0000,98.0,84.0,92.625
20130704T0000,98.0,68.0,84.666664
20130705T0000,100.0,61.0,79.125
20130706T0000,100.0,52.0,75.5
20130707T0000,100.0,55.0,76.041664
20130708T0000,97.0,53.0,73.125
20130709T0000,97.0,66.0,81.875
20130710T0000,100.0,48.0,78.708336
20130711T0000,96.0,60.0,74.666664
20130712T0000,100.0,52.0,70.458336
20130713T0000,90.0,48.0,68.416664
20130714T0000,92.0,50.0,69.958336
20130715T0000,99.0,42.0,66.833336
20130716T0000,97.0,47.0,67.583336
20130717T0000,95.0,53.0,79.0
20130718T0000,95.0,51.0,75.791664
20130719T0000,100.0,46.0,71.625
20130720T0000,100.0,44.0,69.208336
20130721T0000,100.0,45.0,68.708336
20130722T0000,100.0,42.0,64.916664
20130723T0000,100.0,40.0,66.0
20130724T0000,94.0,55.0,74.833336
20130725T0000,100.0,49.0,70.625
20130726T0000,99.0,40.0,65.25
20130727T0000,87.0,35.0,60.5
20130728T0000,92.0,45.0,74.25
20130729T0000,98.0,73.0,88.0
20130730T0000,91.0,55.0,75.166664
20130731T0000,91.0,56.0,73.791664
20130801T0000,99.0,40.0,70.458336
20130802T0000,94.0,39.0,66.625
20130803T0000,92.0,45.0,72.0
20130804T0000,94.0,58.0,76.0
20130805T0000,100.0,44.0,70.708336
20130806T0000,100.0,46.0,78.25
20130807T0000,98.0,63.0,90.125
20130808T0000,100.0,75.0,91.791664
20130809T0000,100.0,59.0,76.708336
20130810T0000,98.0,56.0,72.791664
20130811T0000,100.0,52.0,72.333336
20130812T0000,100.0,50.0,71.625
20130813T0000,98.0,52.0,74.833336
20130814T0000,82.0,50.0,65.791664
20130815T0000,100.0,50.0,71.833336
20130816T0000,100.0,47.0,72.875
20130817T0000,93.0,46.0,67.375
20130818T0000,100.0,48.0,69.833336
20130819T0000,89.0,57.0,75.458336
20130820T0000,85.0,54.0,68.791664
20130821T0000,100.0,51.0,74.833336
20130822T0000,100.0,49.0,74.875
20130823T0000,100.0,51.0,73.333336
20130824T0000,96.0,65.0,86.416664
20130825T0000,95.0,63.0,80.583336
20130826T0000,100.0,61.0,80.291664
20130827T0000,100.0,64.0,89.458336
20130828T0000,99.0,66.0,84.5
20130829T0000,100.0,52.0,77.0
20130830T0000,100.0,52.0,72.916664
20130831T0000,99.0,52.0,76.041664
20130901T0000,98.0,62.0,80.458336
20130902T0000,98.0,39.0,64.375
20130903T0000,99.0,45.0,67.5
20130904T0000,100.0,50.0,77.125
20130905T0000,100.0,44.0,72.583336
20130906T0000,93.0,42.0,67.125
20130907T0000,92.0,63.0,76.333336
20130908T0000,98.0,69.0,88.375
20130909T0000,96.0,47.0,70.583336
20130910T0000,95.0,67.0,84.416664
20130911T0000,95.0,65.0,84.916664
20130912T0000,97.0,81.0,89.166664
20130913T0000,94.0,59.0,77.125
20130914T0000,97.0,75.0,88.333336
20130915T0000,98.0,87.0,93.791664
20130916T0000,95.0,85.0,91.833336
20130917T0000,92.0,59.0,78.125
20130918T0000,95.0,83.0,90.75
20130919T0000,97.0,61.0,80.0
20130920T0000,90.0,63.0,79.166664
20130921T0000,96.0,58.0,78.458336
20130922T0000,97.0,54.0,77.375
20130923T0000,100.0,60.0,81.791664
20130924T0000,100.0,54.0,80.166664
20130925T0000,100.0,53.0,78.541664
20130926T0000,99.0,63.0,81.708336
20130927T0000,100.0,60.0,84.25
20130928T0000,100.0,57.0,79.208336
20130929T0000,96.0,62.0,83.541664
20130930T0000,95.0,63.0,79.708336
20131001T0000,99.0,68.0,85.166664
20131002T0000,97.0,60.0,82.583336
20131003T0000,95.0,57.0,78.708336
20131004T0000,93.0,55.0,79.083336
20131005T0000,98.0,86.0,93.75
20131006T0000,97.0,92.0,95.541664
20131007T0000,97.0,79.0,90.25
20131008T0000,98.0,72.0,83.125
20131009T0000,89.0,68.0,79.458336
20131010T0000,96.0,70.0,84.791664
20131011T0000,95.0,68.0,83.708336
20131012T0000,97.0,70.0,82.75
20131013T0000,97.0,64.0,83.458336
20131014T0000,96.0,75.0,88.458336
20131015T0000,97.0,64.0,82.75
20131016T0000,97.0,53.0,81.375
20131017T0000,97.0,59.0,82.291664
